customer_id,signup_date,country,acquisition_channel,is_subscribed
9013,2023-04-03,US,Organic,0
9014,2023-04-24,FR,Paid Ads,1
9015,2023-10-11,IT,Paid Ads,1
9016,2023-05-23,UK,Referral,1
9017,2023-08-11,UK,Email,1
9018,2023-08-20,UK,Organic,0
9019,2023-02-02,UK,Social,0
9020,2023-10-03,US,Social,0
9021,2023-06-19,UK,Organic,0
9022,2023-05-20,US,Organic,0
9023,2023-12-23,NL,Paid Ads,1
9024,2023-07-20,UK,Paid Ads,0
9025,2023-01-23,US,Organic,1
9026,2023-08-12,UK,Organic,0
9027,2023-09-27,UK,Referral,0
9028,2023-12-13,US,Paid Ads,0
9029,2023-06-02,IT,Organic,1
9030,2023-11-29,US,Email,1
9031,2023-03-26,UK,Referral,0
9032,2023-04-19,US,Organic,0
9033,2023-01-31,UK,Referral,0
9034,2023-08-17,UK,Organic,1
9035,2023-08-28,DE,Paid Ads,0
9036,2023-12-29,UK,Organic,0
9037,2023-11-06,US,Organic,1
9038,2023-05-21,DE,Organic,0
9039,2023-06-05,US,Organic,1
9040,2023-10-26,UK,Paid Ads,0
9041,2023-12-11,NL,Referral,0
9042,2023-04-09,US,Organic,0
9043,2023-02-16,ES,Organic,1
9044,2023-11-23,UK,Email,0
9045,2023-03-08,US,Organic,0
9046,2023-03-03,US,Organic,0
9047,2023-04-19,UK,Paid Ads,0
9048,2023-06-16,UK,Email,1
9049,2023-02-06,US,Email,0
9050,2023-04-29,IT,Referral,1
9051,2023-03-27,FR,Organic,0
9052,2023-02-21,UK,Referral,1
9053,2023-04-01,DE,Organic,1
9054,2023-10-16,IT,Organic,0
9055,2023-12-03,FR,Paid Ads,1
9056,2023-10-25,UK,Referral,0
9057,2023-07-23,IT,Organic,1
9058,2023-08-26,UK,Organic,0
9059,2023-06-04,US,Email,0
9060,2023-08-28,US,Email,0
9061,2023-05-16,IT,Paid Ads,1
9062,2023-12-28,IT,Paid Ads,1
9063,2023-03-05,IT,Email,1
9064,2023-05-03,UK,Referral,0
9065,2023-09-11,IT,Paid Ads,0
9066,2023-04-24,UK,Organic,0
9067,2023-01-20,UK,Organic,0
9068,2023-01-16,US,Paid Ads,0
9069,2023-05-25,US,Organic,1
9070,2023-07-27,DE,Organic,1
9071,2023-01-19,US,Paid Ads,0
9072,2023-06-15,IT,Organic,1
9073,2023-02-07,UK,Email,0
9074,2023-06-30,UK,Organic,1
9075,2023-12-15,IT,Paid Ads,1
9076,2023-04-15,UK,Referral,0
9077,2023-04-10,DE,Paid Ads,0
9078,2023-03-31,FR,Organic,0
9079,2023-10-27,US,Paid Ads,0
9080,2023-11-28,FR,Email,1
9081,2023-03-20,UK,Social,1
9082,2023-03-14,IT,Paid Ads,0
9083,2023-06-25,UK,Email,0
9084,2023-04-06,US,Organic,1
9085,2023-12-11,UK,Email,0
9086,2023-04-13,US,Social,0
9087,2023-08-12,FR,Paid Ads,1
9088,2023-01-06,IT,Email,0
9089,2023-05-02,FR,Paid Ads,0
9090,2023-08-24,US,Organic,1
9091,2023-04-26,IT,Email,0
9092,2023-06-12,US,Paid Ads,0
9093,2023-08-14,DE,Paid Ads,0
9094,2023-08-18,DE,Referral,0
9095,2023-07-01,US,Email,1
9096,2023-09-06,ES,Referral,1
9097,2023-11-14,UK,Organic,0
9098,2023-07-29,DE,Paid Ads,0
9099,2023-05-24,FR,Social,1
9100,2023-12-11,IT,Paid Ads,1
9101,2023-04-06,IT,Social,0
9102,2023-12-12,US,Email,0
9103,2023-09-01,DE,Referral,1
9104,2023-03-27,US,Organic,0
9105,2023-07-03,US,Organic,1
9106,2023-05-01,IT,Paid Ads,1
9107,2023-11-28,IT,Paid Ads,1
9108,2023-04-02,IT,Email,0
9109,2023-03-11,UK,Email,0
9110,2023-05-13,IT,Organic,0
9111,2023-10-06,IT,Referral,1
9112,2023-05-17,US,Paid Ads,0
9113,2023-11-10,US,Organic,1
9114,2023-07-06,ES,Paid Ads,0
9115,2023-08-09,DE,Email,0
9116,2023-02-15,NL,Organic,1
9117,2023-10-05,US,Organic,1
9118,2023-07-11,FR,Organic,0
9119,2023-01-08,ES,Organic,0
9120,2023-10-03,US,Paid Ads,1
9121,2023-06-28,IT,Organic,0
9122,2023-11-30,US,Email,1
9123,2023-02-08,US,Organic,1
9124,2023-10-20,UK,Paid Ads,0
9125,2023-06-27,US,Organic,0
9126,2023-06-11,FR,Social,1
9127,2023-11-27,IT,Paid Ads,1
9128,2023-04-14,UK,Email,0
9129,2023-06-10,US,Email,0
9130,2023-10-14,UK,Referral,0
9131,2023-05-03,FR,Email,0
9132,2023-02-23,NL,Organic,0
9133,2023-02-03,DE,Referral,1
9134,2023-08-30,DE,Organic,0
9135,2023-04-23,DE,Email,1
9136,2023-11-14,UK,Social,0
9137,2023-01-23,FR,Social,0
9138,2023-02-15,DE,Organic,0
9139,2023-11-08,FR,Organic,0
9140,2023-05-15,IT,Organic,0
9141,2023-04-28,ES,Organic,0
9142,2023-07-08,ES,Organic,0
9143,2023-05-11,IT,Organic,0
9144,2023-07-31,NL,Social,0
9145,2023-04-23,DE,Paid Ads,1
9146,2023-02-13,UK,Paid Ads,0
9147,2023-05-08,US,Paid Ads,1
9148,2023-12-30,ES,Referral,1
9149,2023-06-07,UK,Social,0
9150,2023-09-30,UK,Paid Ads,1
9151,2023-11-11,UK,Organic,1
9152,2023-12-21,FR,Paid Ads,1
9153,2023-12-06,US,Social,1
9154,2023-02-14,US,Organic,1
9155,2023-04-18,UK,Paid Ads,0
9156,2023-08-07,FR,Organic,0
9157,2023-11-14,UK,Organic,1
9158,2023-11-11,UK,Email,1
9159,2023-06-26,FR,Organic,0
9160,2023-08-16,DE,Organic,0
9161,2023-07-10,US,Organic,0
9162,2023-06-09,DE,Social,1
9163,2023-09-24,UK,Organic,1
9164,2023-12-24,ES,Email,1
9165,2023-11-22,UK,Organic,0
9166,2023-07-09,UK,Email,0
9167,2023-06-24,ES,Social,0
9168,2023-10-17,FR,Organic,1
9169,2023-12-23,UK,Organic,0
9170,2023-05-25,UK,Organic,0
9171,2023-08-20,ES,Email,0
9172,2023-12-26,ES,Organic,0
9173,2023-07-23,UK,Organic,0
9174,2023-08-01,FR,Organic,1
9175,2023-02-09,UK,Organic,1
9176,2023-10-02,US,Organic,0
9177,2023-11-19,UK,Email,0
9178,2023-03-23,US,Email,0
9179,2023-06-30,UK,Paid Ads,0
9180,2023-11-16,US,Paid Ads,1
9181,2023-03-24,US,Paid Ads,0
9182,2023-10-30,US,Referral,0
9183,2023-09-19,UK,Paid Ads,1
9184,2023-09-29,US,Paid Ads,1
9185,2023-07-19,ES,Paid Ads,0
9186,2023-08-28,US,Referral,1
9187,2023-06-29,FR,Organic,1
9188,2023-06-20,US,Organic,1
9189,2023-10-22,US,Organic,0
9190,2023-06-26,DE,Paid Ads,0
9191,2023-08-25,NL,Organic,0
9192,2023-05-18,UK,Paid Ads,1
9193,2023-11-23,UK,Paid Ads,0
9194,2023-11-07,DE,Email,1
9195,2023-05-09,IT,Organic,1
9196,2023-02-18,NL,Paid Ads,1
9197,2023-06-13,US,Paid Ads,1
9198,2023-10-04,US,Organic,1
9199,2023-10-20,DE,Paid Ads,1
9200,2023-04-26,DE,Email,1
9201,2023-01-24,DE,Organic,0
9202,2023-11-07,IT,Email,1
9203,2023-01-25,FR,Email,0
9204,2023-05-07,US,Referral,0
9205,2023-08-22,US,Email,1
9206,2023-07-28,DE,Paid Ads,0
9207,2023-04-03,US,Paid Ads,0
9208,2023-04-04,US,Social,1
9209,2023-11-23,UK,Organic,1
9210,2023-08-13,UK,Organic,0
9211,2023-10-07,US,Organic,0
9212,2023-01-11,ES,Paid Ads,0
9213,2023-11-25,UK,Organic,1
9214,2023-01-12,US,Social,0
9215,2023-02-04,UK,Paid Ads,0
9216,2023-08-16,UK,Email,0
9217,2023-08-08,NL,Organic,0
9218,2023-05-21,IT,Organic,1
9219,2023-01-23,UK,Organic,1
9220,2023-03-24,FR,Organic,1
9221,2023-08-17,UK,Paid Ads,0
9222,2023-12-10,NL,Social,1
9223,2023-03-21,UK,Organic,0
9224,2023-12-19,UK,Paid Ads,0
9225,2023-10-17,DE,Paid Ads,1
9226,2023-11-27,ES,Organic,0
9227,2023-06-08,UK,Paid Ads,0
9228,2023-05-08,FR,Organic,1
9229,2023-07-09,UK,Email,0
9230,2023-01-31,IT,Email,0
9231,2023-12-25,UK,Organic,1
9232,2023-01-15,IT,Paid Ads,0
9233,2023-11-09,US,Organic,0
9234,2023-03-16,US,Referral,0
9235,2023-02-03,NL,Email,0
9236,2023-12-25,NL,Email,1
9237,2023-07-15,FR,Organic,1
9238,2023-11-27,UK,Organic,0
9239,2023-01-29,US,Paid Ads,1
9240,2023-07-13,US,Social,0
9241,2023-01-16,US,Social,1
9242,2023-03-18,DE,Organic,0
9243,2023-10-20,UK,Email,0
9244,2023-03-22,FR,Social,0
9245,2023-05-04,FR,Organic,0
9246,2023-01-19,UK,Email,0
9247,2023-04-12,DE,Organic,1
9248,2023-03-18,DE,Organic,1
9249,2023-08-17,FR,Organic,0
9250,2023-10-24,UK,Paid Ads,0
9251,2023-07-22,DE,Email,1
9252,2023-03-02,UK,Paid Ads,1
9253,2023-01-26,US,Organic,1
9254,2023-03-12,ES,Organic,0
9255,2023-04-13,FR,Paid Ads,1
9256,2023-11-22,UK,Paid Ads,1
9257,2023-12-29,DE,Paid Ads,1
9258,2023-06-06,NL,Organic,0
9259,2023-12-29,UK,Email,0
9260,2023-12-25,IT,Social,1
9261,2023-07-13,FR,Paid Ads,1
9262,2023-10-02,ES,Referral,0
9263,2023-11-20,UK,Social,1
9264,2023-07-05,UK,Paid Ads,1
9265,2023-11-22,IT,Referral,0
9266,2023-04-23,US,Referral,0
9267,2023-11-09,UK,Organic,0
9268,2023-06-14,DE,Paid Ads,0
9269,2023-03-02,UK,Email,1
9270,2023-04-02,ES,Organic,0
9271,2023-10-13,DE,Email,1
9272,2023-06-02,IT,Paid Ads,1
9273,2023-08-13,ES,Paid Ads,1
9274,2023-05-07,UK,Paid Ads,0
9275,2023-07-12,US,Paid Ads,0
9276,2023-04-25,ES,Email,1
9277,2023-09-19,US,Paid Ads,1
9278,2023-01-18,NL,Social,0
9279,2023-01-10,FR,Paid Ads,0
9280,2023-04-02,UK,Referral,0
9281,2023-05-19,IT,Social,1
9282,2023-11-29,UK,Organic,0
9283,2023-12-23,UK,Referral,0
9284,2023-12-06,FR,Organic,0
9285,2023-02-21,IT,Email,1
9286,2023-07-14,US,Paid Ads,0
9287,2023-07-25,UK,Social,1
9288,2023-10-14,US,Email,1
9289,2023-04-03,UK,Organic,1
9290,2023-11-05,UK,Organic,0
9291,2023-05-25,UK,Paid Ads,1
9292,2023-03-27,DE,Paid Ads,1
9293,2023-06-02,IT,Organic,1
9294,2023-01-02,UK,Organic,0
9295,2023-12-08,UK,Paid Ads,0
9296,2023-09-17,ES,Organic,1
9297,2023-06-13,FR,Email,1
9298,2023-01-06,IT,Email,0
9299,2023-05-29,UK,Email,1
9300,2023-07-24,UK,Organic,1
9301,2023-04-28,US,Organic,0
9302,2023-03-30,DE,Paid Ads,1
9303,2023-06-03,US,Social,0
9304,2023-06-16,DE,Organic,1
9305,2023-06-10,UK,Organic,1
9306,2023-09-27,US,Organic,1
9307,2023-02-25,FR,Referral,0
9308,2023-08-16,US,Paid Ads,1
9309,2023-12-03,FR,Organic,0
9310,2023-05-29,US,Paid Ads,1
9311,2023-02-15,UK,Referral,1
9312,2023-05-24,UK,Paid Ads,0
9313,2023-08-26,US,Referral,0
9314,2023-09-29,UK,Email,0
9315,2023-04-30,FR,Referral,0
9316,2023-12-06,ES,Paid Ads,1
9317,2023-08-08,US,Email,1
9318,2023-01-08,UK,Social,1
9319,2023-12-10,NL,Organic,0
9320,2023-10-02,UK,Organic,0
9321,2023-12-19,UK,Email,1
9322,2023-03-07,US,Organic,1
9323,2023-03-20,FR,Social,1
9324,2023-03-27,UK,Organic,1
9325,2023-05-04,DE,Social,0
9326,2023-07-21,US,Paid Ads,1
9327,2023-05-30,UK,Email,1
9328,2023-02-15,UK,Organic,1
9329,2023-04-23,FR,Social,0
9330,2023-04-01,DE,Organic,0
9331,2023-05-21,UK,Organic,1
9332,2023-10-16,UK,Organic,0
9333,2023-08-06,DE,Social,1
9334,2023-03-18,ES,Paid Ads,1
9335,2023-11-30,UK,Referral,0
9336,2023-06-01,DE,Referral,1
9337,2023-11-19,UK,Email,1
9338,2023-08-27,UK,Referral,0
9339,2023-04-25,UK,Paid Ads,1
9340,2023-11-15,ES,Referral,1
9341,2023-04-04,US,Email,0
9342,2023-02-17,ES,Organic,1
9343,2023-07-10,FR,Organic,0
9344,2023-01-12,ES,Organic,1
9345,2023-06-05,UK,Organic,0
9346,2023-06-21,UK,Paid Ads,0
9347,2023-10-23,NL,Paid Ads,1
9348,2023-06-26,FR,Social,0
9349,2023-12-07,ES,Organic,0
9350,2023-02-26,UK,Email,1
9351,2023-12-09,US,Paid Ads,0
9352,2023-12-06,FR,Organic,1
9353,2023-07-22,UK,Paid Ads,1
9354,2023-07-04,DE,Social,0
9355,2023-05-01,US,Organic,0
9356,2023-08-14,UK,Paid Ads,1
9357,2023-07-21,UK,Organic,0
9358,2023-11-26,UK,Organic,1
9359,2023-12-29,UK,Paid Ads,0
9360,2023-12-22,DE,Email,0
9361,2023-08-04,UK,Referral,0
9362,2023-02-12,UK,Paid Ads,1
9363,2023-01-23,IT,Social,1
9364,2023-06-04,US,Organic,1
9365,2023-07-05,US,Email,1
9366,2023-09-06,FR,Paid Ads,0
9367,2023-08-25,IT,Email,0
9368,2023-10-20,UK,Email,0
9369,2023-05-14,US,Social,0
9370,2023-11-17,DE,Organic,0
9371,2023-01-22,UK,Referral,1
9372,2023-12-27,ES,Referral,1
9373,2023-03-29,NL,Referral,1
9374,2023-06-02,IT,Paid Ads,0
9375,2023-05-05,UK,Organic,0
9376,2023-03-20,UK,Organic,0
9377,2023-12-12,NL,Organic,1
9378,2023-02-20,US,Email,0
9379,2023-08-04,UK,Email,0
9380,2023-06-25,FR,Organic,1
9381,2023-12-24,UK,Social,0
9382,2023-09-10,UK,Organic,1
9383,2023-09-03,IT,Paid Ads,0
9384,2023-08-15,UK,Organic,0
9385,2023-04-16,UK,Email,1
9386,2023-07-12,UK,Referral,1
9387,2023-11-12,DE,Organic,1
9388,2023-10-29,UK,Referral,0
9389,2023-02-05,US,Organic,0
9390,2023-07-23,DE,Organic,0
9391,2023-09-24,ES,Organic,1
9392,2023-09-25,UK,Organic,0
9393,2023-06-19,ES,Email,0
9394,2023-02-08,UK,Referral,1
9395,2023-05-19,FR,Organic,1
9396,2023-10-19,US,Organic,0
9397,2023-02-21,UK,Organic,0
9398,2023-10-14,FR,Organic,0
9399,2023-10-16,UK,Paid Ads,1
9400,2023-05-21,UK,Organic,0
9401,2023-05-26,US,Referral,0
9402,2023-11-10,FR,Paid Ads,1
9403,2023-07-03,UK,Organic,0
9404,2023-06-01,UK,Social,0
9405,2023-07-20,UK,Organic,0
9406,2023-05-08,US,Organic,0
9407,2023-10-14,US,Organic,0
9408,2023-11-07,UK,Organic,0
9409,2023-09-10,UK,Organic,0
9410,2023-09-23,US,Organic,0
9411,2023-07-07,ES,Email,1
9412,2023-08-18,FR,Email,0
9413,2023-09-28,IT,Referral,0
9414,2023-09-16,UK,Paid Ads,1
9415,2023-10-26,NL,Paid Ads,0
9416,2023-07-17,UK,Organic,1
9417,2023-11-19,NL,Organic,0
9418,2023-02-25,UK,Organic,0
9419,2023-11-15,US,Paid Ads,0
9420,2023-07-22,US,Organic,0
9421,2023-09-28,US,Organic,0
9422,2023-04-19,ES,Organic,0
9423,2023-04-26,FR,Organic,0
9424,2023-04-02,NL,Organic,1
9425,2023-05-18,DE,Organic,1
9426,2023-10-30,US,Organic,0
9427,2023-02-26,UK,Organic,0
9428,2023-02-19,NL,Organic,1
9429,2023-03-12,DE,Organic,1
9430,2023-03-23,FR,Organic,1
9431,2023-04-15,US,Referral,1
9432,2023-03-29,US,Organic,0
9433,2023-01-02,IT,Organic,1
9434,2023-12-26,UK,Organic,1
9435,2023-03-25,UK,Organic,0
9436,2023-02-12,UK,Organic,1
9437,2023-06-03,ES,Social,0
9438,2023-11-23,UK,Email,1
9439,2023-04-04,UK,Organic,0
9440,2023-10-25,UK,Paid Ads,1
9441,2023-05-13,US,Organic,1
9442,2023-03-06,US,Organic,1
9443,2023-10-17,UK,Referral,0
9444,2023-09-14,NL,Organic,0
9445,2023-08-01,NL,Paid Ads,1
9446,2023-05-28,UK,Paid Ads,0
9447,2023-03-02,FR,Paid Ads,1
9448,2023-05-29,DE,Social,0
9449,2023-03-29,UK,Email,1
9450,2023-11-20,UK,Email,0
9451,2023-10-05,US,Organic,1
9452,2023-03-23,US,Organic,0
9453,2023-05-09,UK,Referral,0
9454,2023-10-13,ES,Social,1
9455,2023-12-19,US,Paid Ads,1
9456,2023-10-07,FR,Social,0
9457,2023-09-27,UK,Organic,0
9458,2023-10-19,US,Organic,0
9459,2023-07-22,UK,Organic,0
9460,2023-01-24,US,Paid Ads,0
9461,2023-12-17,ES,Email,1
9462,2023-11-07,ES,Organic,0
9463,2023-07-27,US,Social,1
9464,2023-10-07,FR,Paid Ads,0
9465,2023-07-24,IT,Paid Ads,0
9466,2023-06-01,DE,Email,0
9467,2023-01-26,UK,Organic,0
9468,2023-07-13,FR,Email,1
9469,2023-12-02,UK,Organic,0
9470,2023-08-26,IT,Organic,0
9471,2023-11-17,US,Paid Ads,1
9472,2023-03-16,US,Social,1
9473,2023-06-12,UK,Paid Ads,0
9474,2023-10-26,US,Paid Ads,1
9475,2023-01-29,IT,Email,0
9476,2023-06-14,UK,Organic,0
9477,2023-12-03,US,Email,0
9478,2023-07-05,IT,Paid Ads,0
9479,2023-02-23,US,Organic,1
9480,2023-10-22,US,Organic,0
9481,2023-02-11,DE,Organic,1
9482,2023-10-12,US,Organic,1
9483,2023-05-18,UK,Organic,0
9484,2023-07-06,UK,Organic,1
9485,2023-07-23,DE,Referral,1
9486,2023-02-11,IT,Paid Ads,0
9487,2023-12-16,UK,Paid Ads,1
9488,2023-10-15,UK,Organic,0
9489,2023-01-26,US,Email,0
9490,2023-02-25,ES,Organic,1
9491,2023-09-10,UK,Paid Ads,1
9492,2023-05-02,IT,Organic,1
9493,2023-04-16,UK,Paid Ads,1
9494,2023-05-10,IT,Organic,1
9495,2023-12-03,DE,Email,0
9496,2023-06-07,FR,Email,0
9497,2023-08-19,US,Referral,1
9498,2023-11-04,ES,Organic,0
9499,2023-04-01,UK,Organic,1
9500,2023-01-22,UK,Social,0
9501,2023-10-17,US,Paid Ads,1
9502,2023-04-20,IT,Social,1
9503,2023-02-18,ES,Organic,0
9504,2023-05-09,US,Social,0
9505,2023-03-14,DE,Social,0
9506,2023-12-06,UK,Referral,1
9507,2023-02-22,ES,Organic,1
9508,2023-12-22,ES,Paid Ads,0
9509,2023-06-17,FR,Social,0
9510,2023-02-14,US,Email,1
9511,2023-04-15,NL,Organic,1
9512,2023-05-30,IT,Organic,0
9513,2023-05-26,DE,Email,0
9514,2023-07-23,US,Paid Ads,0
9515,2023-12-28,DE,Email,0
9516,2023-10-26,DE,Email,0
9517,2023-06-16,US,Social,1
9518,2023-07-20,UK,Organic,0
9519,2023-05-14,US,Organic,0
9520,2023-07-30,DE,Organic,0
9521,2023-02-17,US,Social,1
9522,2023-05-06,UK,Paid Ads,0
9523,2023-08-27,ES,Organic,0
9524,2023-01-07,US,Organic,0
9525,2023-09-29,UK,Organic,1
9526,2023-02-06,US,Email,0
9527,2023-07-30,IT,Referral,0
9528,2023-06-14,ES,Referral,0
9529,2023-05-05,UK,Organic,0
9530,2023-12-03,IT,Social,0
9531,2023-07-11,UK,Organic,1
9532,2023-08-06,NL,Paid Ads,0
9533,2023-08-02,UK,Organic,1
9534,2023-03-03,UK,Organic,0
9535,2023-11-24,US,Organic,1
9536,2023-06-10,US,Paid Ads,0
9537,2023-03-07,US,Paid Ads,0
9538,2023-10-13,ES,Organic,0
9539,2023-08-27,ES,Organic,0
9540,2023-01-20,US,Email,0
9541,2023-07-07,US,Organic,0
9542,2023-03-23,UK,Organic,1
9543,2023-12-29,UK,Paid Ads,1
9544,2023-07-21,DE,Email,1
9545,2023-05-12,UK,Organic,1
9546,2023-02-06,FR,Social,0
9547,2023-05-12,US,Organic,1
9548,2023-03-18,UK,Organic,0
9549,2023-03-30,US,Organic,1
9550,2023-09-10,UK,Referral,0
9551,2023-12-10,US,Organic,1
9552,2023-07-13,ES,Paid Ads,1
9553,2023-06-25,US,Organic,1
9554,2023-02-02,UK,Organic,0
9555,2023-02-27,FR,Email,1
9556,2023-07-20,UK,Referral,0
9557,2023-01-28,FR,Organic,0
9558,2023-02-04,US,Paid Ads,1
9559,2023-05-05,US,Paid Ads,1
9560,2023-11-17,IT,Organic,0
9561,2023-02-11,FR,Paid Ads,1
9562,2023-03-26,UK,Organic,0
9563,2023-07-07,UK,Paid Ads,1
9564,2023-04-21,IT,Email,0
9565,2023-09-28,UK,Organic,0
9566,2023-11-21,US,Organic,0
9567,2023-04-15,FR,Organic,1
9568,2023-11-16,DE,Social,0
9569,2023-02-10,ES,Referral,0
9570,2023-08-03,FR,Organic,0
9571,2023-03-12,FR,Paid Ads,0
9572,2023-02-25,ES,Organic,0
9573,2023-08-24,DE,Paid Ads,0
9574,2023-10-08,US,Paid Ads,0
9575,2023-04-15,US,Social,1
9576,2023-06-11,FR,Organic,1
9577,2023-07-10,IT,Paid Ads,0
9578,2023-01-09,UK,Referral,1
9579,2023-03-01,UK,Email,0
9580,2023-11-01,IT,Paid Ads,0
9581,2023-08-13,DE,Referral,1
9582,2023-11-03,UK,Organic,1
9583,2023-07-07,FR,Paid Ads,0
9584,2023-03-11,NL,Email,0
9585,2023-10-20,ES,Social,1
9586,2023-10-14,FR,Referral,1
9587,2023-06-18,UK,Organic,0
9588,2023-03-03,IT,Email,1
9589,2023-12-15,US,Organic,0
9590,2023-01-14,IT,Organic,0
9591,2023-06-13,UK,Referral,1
9592,2023-09-02,UK,Organic,1
9593,2023-12-01,US,Social,1
9594,2023-01-08,UK,Paid Ads,1
9595,2023-06-03,FR,Paid Ads,0
9596,2023-02-05,NL,Referral,0
9597,2023-02-17,FR,Email,0
9598,2023-03-26,IT,Paid Ads,0
9599,2023-01-28,US,Organic,1
9600,2023-07-15,ES,Email,1
9601,2023-07-27,ES,Organic,1
9602,2023-07-23,FR,Organic,1
9603,2023-11-03,US,Paid Ads,0
9604,2023-04-14,DE,Organic,1
9605,2023-08-18,FR,Social,1
9606,2023-04-11,UK,Paid Ads,0
9607,2023-01-29,ES,Social,0
9608,2023-05-07,NL,Organic,0
9609,2023-12-04,US,Social,1
9610,2023-01-10,FR,Organic,1
9611,2023-04-16,FR,Organic,1
9612,2023-06-16,FR,Organic,1
9613,2023-09-14,US,Paid Ads,0
9614,2023-10-22,IT,Organic,0
9615,2023-10-04,US,Paid Ads,0
9616,2023-03-06,UK,Organic,1
9617,2023-09-28,ES,Organic,1
9618,2023-07-07,FR,Paid Ads,0
9619,2023-11-13,ES,Organic,0
9620,2023-05-18,UK,Email,0
9621,2023-12-09,UK,Paid Ads,0
9622,2023-04-15,IT,Social,0
9623,2023-02-03,UK,Organic,0
9624,2023-04-20,ES,Social,1
9625,2023-02-02,ES,Paid Ads,0
9626,2023-12-20,FR,Social,0
9627,2023-08-19,UK,Organic,1
9628,2023-11-13,FR,Referral,1
9629,2023-09-23,IT,Email,1
9630,2023-07-01,US,Organic,1
9631,2023-12-06,US,Paid Ads,1
9632,2023-03-06,US,Email,0
9633,2023-11-29,UK,Paid Ads,0
9634,2023-01-01,IT,Organic,0
9635,2023-05-13,IT,Referral,1
9636,2023-03-21,NL,Organic,1
9637,2023-09-28,DE,Email,1
9638,2023-08-29,ES,Organic,0
9639,2023-01-28,UK,Organic,0
9640,2023-08-11,FR,Organic,1
9641,2023-01-23,DE,Paid Ads,0
9642,2023-04-19,IT,Social,0
9643,2023-04-17,ES,Organic,1
9644,2023-05-25,IT,Organic,1
9645,2023-12-20,IT,Organic,0
9646,2023-05-19,IT,Email,0
9647,2023-10-11,UK,Paid Ads,1
9648,2023-10-25,ES,Organic,1
9649,2023-04-09,DE,Paid Ads,0
9650,2023-11-13,US,Organic,1
9651,2023-05-03,UK,Paid Ads,0
9652,2023-11-16,FR,Organic,1
9653,2023-10-14,UK,Email,1
9654,2023-03-22,US,Social,1
9655,2023-01-10,FR,Email,0
9656,2023-01-08,IT,Paid Ads,0
9657,2023-07-24,ES,Paid Ads,0
9658,2023-11-11,US,Organic,1
9659,2023-07-16,US,Referral,0
9660,2023-07-17,UK,Paid Ads,0
9661,2023-01-30,US,Social,1
9662,2023-01-20,UK,Organic,0
9663,2023-02-17,NL,Email,0
9664,2023-05-10,DE,Referral,0
9665,2023-10-20,UK,Organic,0
9666,2023-05-12,US,Referral,0
9667,2023-12-22,US,Social,0
9668,2023-02-23,US,Social,1
9669,2023-10-08,UK,Referral,0
9670,2023-09-22,NL,Organic,1
9671,2023-08-03,UK,Email,0
9672,2023-10-17,UK,Referral,0
9673,2023-02-12,UK,Organic,0
9674,2023-03-15,DE,Organic,0
9675,2023-12-16,UK,Organic,1
9676,2023-10-05,UK,Organic,0
9677,2023-11-22,US,Email,1
9678,2023-08-30,DE,Organic,1
9679,2023-05-10,UK,Organic,0
9680,2023-12-16,UK,Organic,0
9681,2023-07-13,US,Paid Ads,1
9682,2023-02-01,UK,Organic,1
9683,2023-04-16,US,Organic,1
9684,2023-07-23,UK,Organic,0
9685,2023-01-01,UK,Referral,0
9686,2023-09-02,US,Organic,1
9687,2023-03-13,UK,Paid Ads,0
9688,2023-11-02,UK,Organic,1
9689,2023-01-15,US,Organic,0
9690,2023-02-22,IT,Organic,1
9691,2023-01-08,FR,Organic,0
9692,2023-11-26,ES,Organic,1
9693,2023-02-15,IT,Organic,0
9694,2023-11-21,NL,Organic,0
9695,2023-04-24,ES,Referral,1
9696,2023-05-27,DE,Organic,1
9697,2023-06-15,US,Email,1
9698,2023-05-19,UK,Email,0
9699,2023-04-27,FR,Email,1
9700,2023-10-26,NL,Organic,0
9701,2023-10-03,US,Email,0
9702,2023-10-04,FR,Organic,1
9703,2023-12-04,US,Organic,1
9704,2023-11-09,US,Organic,0
9705,2023-06-27,US,Social,1
9706,2023-11-26,US,Organic,1
9707,2023-12-20,US,Social,0
9708,2023-06-03,FR,Organic,1
9709,2023-07-20,IT,Social,0
9710,2023-04-25,IT,Social,1
9711,2023-06-08,UK,Social,0
9712,2023-02-11,IT,Paid Ads,1
9713,2023-09-04,UK,Email,0
9714,2023-03-09,UK,Social,1
9715,2023-11-22,FR,Organic,1
9716,2023-11-30,UK,Paid Ads,0
9717,2023-07-15,UK,Referral,1
9718,2023-03-31,US,Organic,1
9719,2023-04-21,FR,Email,1
9720,2023-12-25,UK,Organic,0
9721,2023-05-25,DE,Paid Ads,1
9722,2023-10-02,FR,Organic,0
9723,2023-06-28,FR,Organic,0
9724,2023-08-29,IT,Organic,1
9725,2023-11-22,US,Email,1
9726,2023-11-15,UK,Organic,0
9727,2023-11-27,UK,Email,0
9728,2023-06-02,US,Email,0
9729,2023-04-14,FR,Paid Ads,1
9730,2023-03-16,UK,Organic,1
9731,2023-05-08,UK,Organic,0
9732,2023-07-18,ES,Paid Ads,0
9733,2023-06-03,FR,Organic,0
9734,2023-02-25,FR,Paid Ads,1
9735,2023-10-05,ES,Social,0
9736,2023-12-11,ES,Organic,1
9737,2023-01-19,FR,Paid Ads,1
9738,2023-06-08,US,Social,0
9739,2023-01-26,NL,Email,0
9740,2023-06-18,DE,Email,1
