order_id,customer_id,order_date,order_value,discount_applied,payment_method
24829,10729,2024-02-04,95.26,0.0,Card
24830,10729,2024-08-27,139.2,0.0,Card
24831,10729,2023-12-20,54.15,5.42,PayPal
24832,10730,2023-04-01,90.03,13.5,PayPal
24833,10730,2023-01-28,141.4,21.21,Google Pay
24834,10730,2023-02-13,172.62,0.0,PayPal
24835,10730,2023-04-20,64.88,0.0,Apple Pay
24836,10730,2023-06-06,15.94,0.8,PayPal
24837,10731,2023-04-06,21.3,0.0,PayPal
24838,10731,2024-02-16,222.48,0.0,Card
24839,10731,2023-09-04,41.14,2.06,PayPal
24840,10732,2023-09-22,121.34,0.0,Google Pay
24841,10733,2024-04-28,34.67,5.2,Google Pay
24842,10733,2024-04-06,128.01,0.0,Card
24843,10733,2024-12-02,49.22,0.0,Apple Pay
24844,10733,2024-06-27,131.42,13.14,Card
24845,10734,2023-08-29,81.93,4.1,PayPal
24846,10735,2023-07-15,233.86,23.39,Google Pay
24847,10736,2024-05-15,41.0,0.0,Apple Pay
24848,10737,2024-08-15,253.61,12.68,Card
24849,10738,2023-08-31,146.11,0.0,PayPal
24850,10738,2023-09-01,88.95,13.34,PayPal
24851,10739,2024-02-05,272.74,27.27,PayPal
24852,10739,2024-05-12,132.02,0.0,PayPal
24853,10740,2024-08-04,35.4,1.77,Apple Pay
24854,10740,2024-07-30,54.33,5.43,Google Pay
24855,10740,2023-11-11,158.5,23.78,PayPal
24856,10741,2024-02-04,104.32,0.0,Apple Pay
24857,10742,2024-03-24,118.68,11.87,Apple Pay
24858,10742,2024-01-12,77.38,0.0,Google Pay
24859,10743,2024-04-14,261.07,13.05,PayPal
24860,10743,2023-11-18,30.73,1.54,Card
24861,10743,2024-03-03,14.0,2.1,Card
24862,10744,2023-09-06,87.82,0.0,Apple Pay
24863,10744,2023-08-24,9.82,0.0,PayPal
24864,10745,2024-12-01,53.25,0.0,Apple Pay
24865,10746,2023-05-27,82.89,12.43,PayPal
24866,10747,2023-07-23,29.03,1.45,PayPal
24867,10747,2023-05-10,88.39,0.0,Apple Pay
24868,10748,2024-10-02,141.97,14.2,Apple Pay
24869,10749,2024-01-11,95.44,9.54,Apple Pay
24870,10749,2024-01-11,98.5,0.0,Google Pay
24871,10749,2023-05-20,60.39,6.04,PayPal
24872,10750,2023-04-22,113.32,0.0,Card
24873,10751,2024-01-08,54.05,2.7,PayPal
24874,10752,2023-03-01,48.82,4.88,Apple Pay
24875,10753,2024-05-23,202.02,10.1,Card
24876,10753,2023-11-05,103.76,5.19,Apple Pay
24877,10753,2023-12-28,84.03,4.2,Google Pay
24878,10754,2023-02-19,87.5,0.0,Card
24879,10754,2023-08-17,178.47,8.92,PayPal
24880,10755,2024-10-18,148.18,14.82,PayPal
24881,10756,2024-09-13,93.11,0.0,Card
24882,10756,2024-04-25,202.46,0.0,Card
24883,10757,2023-09-19,138.55,0.0,Google Pay
24884,10757,2023-11-30,20.78,1.04,Apple Pay
24885,10757,2023-04-12,62.48,3.12,PayPal
24886,10757,2023-07-17,116.8,5.84,Card
24887,10758,2023-10-31,139.06,0.0,Apple Pay
24888,10758,2023-05-21,40.38,2.02,Card
24889,10758,2024-02-06,38.21,0.0,PayPal
24890,10758,2023-08-17,102.84,5.14,Card
24891,10759,2024-02-27,319.14,15.96,Apple Pay
24892,10759,2023-07-29,131.11,13.11,Card
24893,10759,2023-07-20,50.92,2.55,Apple Pay
24894,10760,2023-08-24,93.47,0.0,Apple Pay
24895,10760,2023-11-10,72.38,7.24,PayPal
24896,10760,2023-07-08,120.27,18.04,Apple Pay
24897,10761,2024-08-02,109.53,5.48,Google Pay
24898,10762,2023-12-30,116.9,5.85,PayPal
24899,10762,2023-08-08,194.92,0.0,Apple Pay
24900,10763,2024-02-23,155.05,7.75,PayPal
24901,10763,2023-09-11,34.32,0.0,Card
24902,10763,2023-11-27,41.5,4.15,Google Pay
24903,10764,2024-02-27,83.01,0.0,Card
24904,10764,2024-01-10,41.62,0.0,Google Pay
24905,10765,2024-08-21,81.87,0.0,Apple Pay
24906,10765,2024-05-19,61.91,6.19,Card
24907,10765,2024-01-16,54.55,0.0,PayPal
24908,10765,2024-09-09,119.69,0.0,Apple Pay
24909,10766,2023-11-26,117.31,5.87,PayPal
24910,10766,2023-07-14,82.9,0.0,PayPal
24911,10766,2024-01-25,66.93,3.35,Google Pay
24912,10767,2023-09-14,47.03,0.0,PayPal
24913,10767,2023-03-01,123.88,6.19,Google Pay
24914,10767,2023-11-11,76.59,0.0,Card
24915,10768,2023-09-11,51.56,2.58,Google Pay
24916,10769,2023-09-27,41.5,0.0,Google Pay
24917,10769,2023-08-24,66.51,6.65,PayPal
24918,10769,2024-03-11,116.83,11.68,PayPal
24919,10769,2023-11-24,108.52,10.85,Google Pay
24920,10769,2023-12-29,25.71,3.86,Card
24921,10770,2024-01-12,52.76,0.0,PayPal
24922,10770,2024-09-28,153.74,15.37,Apple Pay
24923,10770,2024-04-28,81.35,8.14,Card
24924,10771,2024-07-06,107.45,16.12,Google Pay
24925,10772,2023-04-23,84.04,0.0,Card
24926,10773,2024-11-01,308.6,30.86,PayPal
24927,10773,2024-03-07,58.95,0.0,Card
24928,10774,2024-02-20,154.73,0.0,Google Pay
24929,10774,2023-09-28,151.33,15.13,Google Pay
24930,10775,2024-09-10,17.59,0.88,Card
24931,10776,2023-07-15,60.35,0.0,PayPal
24932,10776,2024-02-25,58.56,5.86,PayPal
24933,10776,2024-01-20,79.43,3.97,Card
24934,10776,2023-03-11,39.88,3.99,Card
24935,10776,2023-03-23,64.21,0.0,PayPal
24936,10776,2023-11-29,79.32,0.0,PayPal
24937,10777,2023-05-21,83.04,0.0,Google Pay
24938,10778,2024-07-06,110.56,5.53,Google Pay
24939,10779,2024-02-25,62.89,0.0,Google Pay
24940,10779,2023-09-24,144.29,0.0,Card
24941,10780,2024-05-30,38.45,3.85,PayPal
24942,10781,2024-04-15,136.07,6.8,Google Pay
24943,10782,2023-11-18,154.1,7.7,Apple Pay
24944,10782,2023-08-01,43.89,4.39,Apple Pay
24945,10782,2023-10-16,45.97,0.0,Google Pay
24946,10783,2024-01-24,11.15,0.0,Card
24947,10784,2024-03-24,46.49,0.0,Google Pay
24948,10784,2024-04-29,108.61,0.0,Card
24949,10784,2024-03-03,189.14,0.0,Apple Pay
24950,10784,2024-04-22,124.57,0.0,Apple Pay
24951,10784,2024-05-14,41.51,0.0,Google Pay
24952,10785,2024-08-03,148.06,7.4,Card
24953,10785,2024-08-20,209.18,20.92,Card
24954,10786,2023-01-26,71.62,0.0,Google Pay
24955,10786,2023-09-16,154.72,0.0,Apple Pay
24956,10786,2023-07-19,128.52,6.43,Card
24957,10787,2023-11-02,86.9,0.0,Apple Pay
24958,10788,2024-02-26,280.22,28.02,Apple Pay
24959,10789,2023-11-10,93.91,4.7,Card
24960,10790,2023-05-14,128.24,6.41,Apple Pay
24961,10790,2023-09-10,91.62,0.0,Card
24962,10790,2023-02-19,69.37,10.41,Apple Pay
24963,10790,2023-04-13,197.53,0.0,Card
24964,10790,2023-04-24,107.85,0.0,Card
24965,10791,2023-08-03,63.29,9.49,Card
24966,10791,2023-09-09,45.83,0.0,Google Pay
24967,10791,2023-11-29,250.43,12.52,PayPal
24968,10792,2024-03-05,70.14,7.01,Google Pay
24969,10792,2024-03-03,118.27,17.74,PayPal
24970,10792,2023-10-15,108.28,16.24,Card
24971,10793,2023-09-12,73.54,11.03,Google Pay
24972,10794,2024-07-14,151.26,7.56,PayPal
24973,10794,2024-05-29,64.91,6.49,Card
24974,10795,2023-01-12,24.53,0.0,Apple Pay
24975,10796,2023-11-04,208.09,20.81,Google Pay
24976,10796,2023-07-02,44.62,2.23,Google Pay
24977,10797,2024-04-23,106.28,10.63,PayPal
24978,10798,2024-06-18,39.78,5.97,Apple Pay
24979,10798,2023-07-22,14.19,0.0,Apple Pay
24980,10799,2023-12-31,194.77,9.74,Card
24981,10799,2024-04-22,72.02,0.0,PayPal
24982,10799,2024-05-31,40.98,0.0,Apple Pay
24983,10800,2023-12-01,266.6,0.0,PayPal
24984,10801,2024-10-12,53.91,5.39,Card
24985,10802,2024-05-02,27.3,0.0,Apple Pay
24986,10802,2024-03-02,16.13,1.61,PayPal
24987,10802,2024-03-06,209.77,0.0,Card
24988,10803,2023-01-26,128.05,12.81,Apple Pay
24989,10804,2024-08-20,86.65,8.67,Google Pay
24990,10804,2024-11-10,111.46,0.0,Google Pay
24991,10804,2023-12-24,53.81,0.0,PayPal
24992,10805,2024-06-13,195.24,0.0,Google Pay
24993,10805,2023-10-11,188.13,18.81,Apple Pay
24994,10805,2023-08-18,24.32,1.22,Google Pay
24995,10805,2023-11-21,51.06,5.11,Card
24996,10806,2023-10-19,131.83,0.0,Card
24997,10807,2024-03-13,50.97,2.55,Card
24998,10807,2024-01-17,36.22,0.0,PayPal
24999,10807,2024-06-13,86.82,0.0,Apple Pay
25000,10807,2024-05-25,67.35,3.37,PayPal
25001,10808,2023-12-11,200.59,30.09,PayPal
25002,10808,2024-01-10,104.2,0.0,Google Pay
25003,10809,2023-08-12,186.79,18.68,PayPal
25004,10810,2023-11-25,186.09,0.0,Google Pay
25005,10810,2023-02-15,175.67,0.0,Card
25006,10810,2023-06-16,265.09,0.0,Google Pay
25007,10811,2023-06-03,55.59,5.56,PayPal
25008,10811,2023-11-19,117.01,11.7,Google Pay
25009,10811,2024-01-10,69.91,3.5,Card
25010,10811,2024-04-13,84.49,12.67,PayPal
25011,10811,2023-12-02,225.74,22.57,Apple Pay
25012,10812,2023-06-28,35.86,0.0,Card
25013,10813,2024-01-04,46.92,0.0,Card
25014,10814,2024-04-30,121.73,0.0,Card
25015,10814,2023-11-07,24.65,1.23,Apple Pay
25016,10815,2024-04-23,131.92,0.0,PayPal
25017,10816,2023-07-18,78.61,3.93,Google Pay
25018,10816,2023-04-18,25.74,0.0,Google Pay
25019,10816,2023-12-17,40.07,2.0,Apple Pay
25020,10816,2023-05-17,145.83,21.87,Apple Pay
25021,10816,2023-03-27,88.71,0.0,Apple Pay
25022,10817,2023-09-22,268.44,0.0,Apple Pay
25023,10817,2023-10-29,79.11,7.91,Google Pay
25024,10817,2023-08-14,69.46,3.47,Card
25025,10817,2023-08-28,84.81,0.0,Google Pay
25026,10818,2024-01-12,24.61,0.0,Google Pay
25027,10819,2023-11-03,161.87,8.09,Apple Pay
25028,10819,2023-12-29,66.4,0.0,Card
25029,10819,2024-07-25,272.76,13.64,Apple Pay
25030,10820,2024-01-26,61.74,9.26,Google Pay
25031,10821,2024-07-24,17.94,0.0,Card
25032,10821,2024-07-15,68.65,0.0,Apple Pay
25033,10821,2024-09-04,145.62,0.0,Card
25034,10822,2024-04-22,45.69,2.28,Card
25035,10822,2023-12-18,71.96,0.0,Google Pay
25036,10823,2023-02-24,68.8,0.0,Apple Pay
25037,10824,2023-11-14,47.52,4.75,PayPal
25038,10825,2024-05-29,165.54,0.0,PayPal
25039,10826,2023-03-29,21.05,0.0,PayPal
25040,10826,2023-10-05,97.95,4.9,Card
25041,10826,2023-10-08,48.51,0.0,Card
25042,10826,2023-11-26,140.28,14.03,PayPal
25043,10827,2023-11-01,65.46,0.0,PayPal
25044,10827,2024-02-21,91.97,4.6,Google Pay
25045,10827,2023-09-01,93.0,9.3,Card
25046,10827,2023-12-31,182.22,18.22,Apple Pay
25047,10828,2023-10-20,40.89,0.0,Google Pay
25048,10828,2023-03-28,109.55,16.43,Card
25049,10829,2023-11-23,163.08,8.15,Card
25050,10829,2023-08-07,57.49,8.62,Apple Pay
25051,10829,2023-11-15,36.08,5.41,Apple Pay
25052,10830,2024-02-16,42.24,0.0,Card
25053,10830,2024-06-14,249.05,0.0,Card
25054,10831,2023-07-01,59.24,0.0,Card
25055,10831,2023-11-14,79.06,0.0,Card
25056,10831,2023-07-18,123.02,6.15,Google Pay
25057,10831,2023-04-20,8.62,1.29,Google Pay
25058,10831,2024-03-01,45.27,0.0,Apple Pay
25059,10832,2024-02-09,183.39,18.34,Google Pay
25060,10833,2024-01-02,121.63,0.0,Card
25061,10834,2024-08-02,118.02,0.0,Card
25062,10835,2024-11-02,97.7,0.0,PayPal
25063,10835,2024-02-17,73.8,0.0,Google Pay
25064,10836,2023-07-13,74.33,3.72,Card
25065,10836,2023-10-29,87.63,0.0,Card
25066,10836,2024-06-07,32.22,3.22,PayPal
25067,10837,2024-04-25,142.69,0.0,Card
25068,10837,2024-09-03,150.93,0.0,Apple Pay
25069,10837,2024-06-05,23.85,1.19,PayPal
25070,10838,2024-01-28,180.89,0.0,PayPal
25071,10838,2024-09-11,45.91,0.0,PayPal
25072,10838,2023-10-23,68.26,0.0,PayPal
25073,10839,2023-12-23,191.52,19.15,Apple Pay
25074,10839,2023-09-23,97.19,0.0,Apple Pay
25075,10840,2024-08-10,38.71,0.0,Card
25076,10841,2024-02-04,46.87,0.0,Card
25077,10841,2023-11-11,171.54,8.58,Google Pay
25078,10842,2023-07-01,37.89,0.0,Card
25079,10842,2023-10-20,57.35,0.0,Apple Pay
25080,10842,2023-04-24,48.7,4.87,Apple Pay
25081,10843,2023-12-15,39.21,0.0,Card
25082,10844,2024-01-25,238.27,0.0,Card
25083,10844,2023-04-02,214.41,10.72,Google Pay
25084,10844,2023-05-28,40.83,2.04,Google Pay
25085,10845,2023-11-30,76.35,7.64,Card
25086,10845,2024-07-13,88.37,8.84,Google Pay
25087,10845,2024-03-03,77.6,0.0,Apple Pay
25088,10846,2023-06-29,17.02,0.85,Apple Pay
25089,10847,2023-09-08,116.16,0.0,Apple Pay
25090,10848,2024-11-06,30.25,0.0,Google Pay
25091,10848,2024-06-20,61.06,3.05,PayPal
25092,10848,2024-07-15,129.48,0.0,Card
25093,10848,2023-12-14,146.22,0.0,PayPal
25094,10848,2024-08-22,109.48,0.0,Apple Pay
25095,10849,2023-06-26,49.7,0.0,Card
25096,10850,2024-01-25,134.12,20.12,PayPal
25097,10850,2023-09-02,107.71,0.0,Apple Pay
25098,10851,2023-10-08,145.91,7.3,PayPal
25099,10851,2023-03-17,31.63,1.58,Apple Pay
25100,10851,2023-02-11,94.4,0.0,Card
25101,10852,2023-09-07,80.61,0.0,PayPal
25102,10853,2024-07-20,111.78,11.18,Apple Pay
25103,10853,2023-09-10,116.22,5.81,Card
25104,10853,2024-05-18,61.91,0.0,Google Pay
25105,10854,2023-03-14,28.67,2.87,PayPal
25106,10854,2023-04-22,139.86,0.0,Google Pay
25107,10854,2023-07-07,16.64,0.83,PayPal
25108,10854,2023-07-29,194.62,0.0,Google Pay
25109,10855,2023-12-11,69.24,0.0,PayPal
25110,10855,2023-09-29,84.8,0.0,Card
25111,10856,2024-06-01,34.24,0.0,Card
25112,10857,2024-05-12,44.28,6.64,Google Pay
25113,10858,2024-09-16,148.36,0.0,Card
25114,10859,2023-12-19,94.98,0.0,Apple Pay
25115,10860,2023-08-10,61.1,0.0,PayPal
25116,10860,2024-03-13,75.32,11.3,Card
25117,10860,2023-08-15,123.73,0.0,Google Pay
25118,10860,2024-03-22,98.09,0.0,PayPal
25119,10861,2023-12-09,94.56,0.0,Card
25120,10861,2024-06-30,93.07,0.0,Google Pay
25121,10861,2024-01-12,72.37,0.0,Apple Pay
25122,10861,2023-11-20,55.75,0.0,Apple Pay
25123,10862,2023-09-18,79.64,0.0,Card
25124,10862,2024-06-18,145.88,0.0,Google Pay
25125,10862,2023-09-03,191.97,0.0,Apple Pay
25126,10862,2024-07-24,33.09,3.31,Card
25127,10862,2024-08-08,97.29,4.86,PayPal
25128,10863,2024-01-27,173.46,0.0,Apple Pay
25129,10863,2023-09-26,100.53,15.08,Google Pay
25130,10864,2023-12-15,114.7,17.2,Apple Pay
25131,10864,2023-07-18,77.22,0.0,Apple Pay
25132,10864,2023-11-10,73.45,7.35,Card
25133,10864,2023-06-10,160.63,8.03,PayPal
25134,10864,2023-12-08,104.48,0.0,Apple Pay
25135,10865,2024-09-25,97.1,4.86,Card
25136,10866,2023-11-24,244.25,24.42,Card
25137,10867,2023-08-23,60.93,3.05,Google Pay
25138,10868,2023-11-13,44.04,6.61,Apple Pay
25139,10868,2023-10-16,131.27,0.0,Card
25140,10869,2023-10-06,139.31,0.0,Card
25141,10870,2023-12-13,143.36,0.0,PayPal
25142,10871,2023-09-12,206.83,10.34,PayPal
25143,10871,2023-11-20,3.5,0.18,PayPal
25144,10871,2023-09-16,12.08,0.0,PayPal
25145,10871,2024-03-06,18.47,1.85,PayPal
25146,10871,2023-11-24,81.14,0.0,Apple Pay
25147,10871,2023-10-22,30.44,1.52,Card
25148,10872,2024-06-19,83.21,8.32,PayPal
25149,10872,2023-12-14,148.84,0.0,Apple Pay
25150,10873,2024-03-08,228.54,22.85,Apple Pay
25151,10874,2023-11-18,95.45,9.54,Apple Pay
25152,10875,2023-10-19,23.28,3.49,PayPal
25153,10875,2024-01-17,9.9,0.0,PayPal
25154,10875,2023-09-08,128.22,0.0,Card
25155,10875,2024-02-02,260.19,13.01,PayPal
25156,10875,2023-11-25,39.44,0.0,PayPal
25157,10876,2023-08-10,75.13,7.51,Card
25158,10876,2024-07-22,147.8,0.0,Google Pay
25159,10876,2024-04-14,191.05,19.1,PayPal
25160,10876,2023-08-30,151.96,0.0,PayPal
25161,10877,2024-01-03,109.29,16.39,Google Pay
25162,10877,2024-03-22,103.38,0.0,Apple Pay
25163,10877,2024-01-20,126.74,0.0,Card
25164,10877,2024-03-02,105.3,10.53,Google Pay
25165,10878,2024-01-16,58.08,2.9,Card
25166,10878,2024-01-23,272.07,0.0,Google Pay
25167,10878,2024-01-29,300.67,0.0,Apple Pay
25168,10878,2023-03-11,28.23,0.0,Apple Pay
25169,10879,2023-07-24,203.84,20.38,PayPal
25170,10879,2023-12-24,51.05,0.0,PayPal
25171,10879,2023-10-26,133.39,20.01,Card
25172,10879,2023-09-13,40.89,2.04,Apple Pay
25173,10880,2024-02-23,245.05,12.25,Apple Pay
25174,10880,2024-08-04,83.12,0.0,Card
25175,10880,2024-09-10,217.51,21.75,Card
25176,10881,2023-08-17,58.4,2.92,Google Pay
25177,10881,2024-06-08,20.76,0.0,Google Pay
25178,10881,2023-10-11,25.92,1.3,Apple Pay
25179,10882,2024-04-09,207.92,20.79,Card
25180,10882,2024-05-07,63.44,6.34,Apple Pay
25181,10883,2023-09-03,45.32,2.27,Apple Pay
25182,10883,2023-06-16,73.43,3.67,Google Pay
25183,10883,2023-11-12,75.0,11.25,Google Pay
25184,10883,2023-05-26,33.9,5.08,PayPal
25185,10884,2024-11-01,72.13,3.61,PayPal
25186,10885,2024-05-08,63.42,3.17,Google Pay
25187,10885,2023-10-31,136.82,6.84,Google Pay
25188,10885,2023-12-16,113.98,0.0,Card
25189,10886,2024-11-22,95.29,9.53,Google Pay
25190,10887,2024-03-21,121.69,12.17,Card
25191,10887,2023-08-27,55.2,0.0,Apple Pay
25192,10888,2024-01-08,57.66,0.0,Card
25193,10888,2023-09-30,84.97,4.25,Google Pay
25194,10888,2023-08-31,75.36,7.54,PayPal
25195,10888,2023-03-21,57.13,5.71,Card
25196,10889,2024-03-10,81.1,4.06,Card
25197,10890,2024-07-17,153.43,0.0,Google Pay
25198,10891,2023-09-25,44.93,4.49,Apple Pay
25199,10891,2024-04-22,55.98,2.8,Card
25200,10892,2023-06-19,83.36,4.17,Card
25201,10892,2023-06-01,104.91,15.74,PayPal
25202,10893,2024-02-08,104.72,5.24,PayPal
25203,10894,2023-04-23,90.76,4.54,Apple Pay
25204,10894,2023-05-19,241.53,36.23,PayPal
25205,10894,2024-02-09,49.45,0.0,Google Pay
25206,10894,2023-06-25,372.37,18.62,Google Pay
25207,10895,2024-05-18,259.56,25.96,Google Pay
25208,10895,2023-11-08,45.72,4.57,Apple Pay
25209,10895,2024-02-17,91.98,9.2,Card
25210,10895,2023-11-05,90.57,0.0,PayPal
25211,10895,2023-11-22,100.8,0.0,PayPal
25212,10896,2023-12-02,179.87,8.99,Google Pay
25213,10896,2023-10-16,161.36,24.2,Card
25214,10897,2024-01-18,83.82,0.0,Card
25215,10897,2024-05-08,40.71,0.0,Google Pay
25216,10897,2023-09-14,20.25,1.01,Apple Pay
25217,10898,2023-07-08,185.72,18.57,Card
25218,10898,2023-11-10,21.63,3.24,PayPal
25219,10899,2023-12-19,68.72,3.44,Apple Pay
25220,10899,2023-07-26,187.25,28.09,Card
25221,10899,2024-01-16,171.69,17.17,Card
25222,10899,2023-07-09,73.54,7.35,PayPal
25223,10900,2023-12-04,82.4,8.24,Google Pay
25224,10900,2024-01-26,129.45,0.0,Card
25225,10900,2023-08-16,95.11,0.0,Card
25226,10901,2023-07-02,96.64,14.5,Google Pay
25227,10901,2023-11-27,131.49,13.15,PayPal
25228,10902,2023-07-25,75.14,0.0,Card
25229,10903,2024-09-14,67.57,0.0,Google Pay
25230,10903,2024-05-09,100.76,0.0,Apple Pay
25231,10904,2023-10-27,25.6,0.0,PayPal
25232,10904,2023-10-19,25.31,1.27,Google Pay
25233,10905,2023-08-06,6.02,0.9,Google Pay
25234,10906,2024-05-09,28.88,2.89,Google Pay
25235,10906,2023-09-05,270.09,27.01,Apple Pay
25236,10906,2023-09-11,56.35,0.0,PayPal
25237,10907,2024-05-31,132.6,6.63,Google Pay
25238,10908,2023-11-01,166.39,8.32,Card
25239,10909,2024-05-15,56.61,0.0,Apple Pay
25240,10910,2023-09-20,176.55,26.48,Card
25241,10910,2024-03-21,56.62,0.0,Google Pay
25242,10910,2023-12-19,349.13,34.91,Google Pay
25243,10910,2024-06-01,33.98,0.0,Card
25244,10910,2023-12-23,53.56,0.0,Google Pay
25245,10911,2024-03-03,95.69,4.78,Apple Pay
25246,10911,2024-07-08,116.54,0.0,PayPal
25247,10911,2024-07-30,90.64,9.06,Card
25248,10911,2024-02-20,17.44,0.0,Card
25249,10912,2023-05-10,17.97,0.0,Card
25250,10912,2023-04-19,344.19,34.42,PayPal
25251,10912,2023-07-02,133.11,0.0,Apple Pay
25252,10912,2023-11-18,29.71,0.0,Apple Pay
25253,10912,2023-08-27,39.95,2.0,PayPal
25254,10913,2023-11-18,78.56,0.0,Google Pay
25255,10914,2023-05-11,81.69,0.0,Apple Pay
25256,10914,2023-10-30,78.58,0.0,PayPal
25257,10914,2023-02-20,195.23,0.0,Card
25258,10915,2023-05-28,59.65,5.96,Apple Pay
25259,10916,2024-04-12,54.54,5.45,Google Pay
25260,10916,2023-08-08,89.08,0.0,Card
25261,10916,2023-08-14,186.78,0.0,PayPal
25262,10916,2024-07-04,28.89,2.89,PayPal
25263,10917,2024-03-17,93.29,0.0,Card
25264,10918,2024-05-05,17.63,1.76,Card
25265,10919,2023-02-11,160.28,8.01,Google Pay
25266,10920,2024-11-20,68.47,0.0,Apple Pay
25267,10921,2024-05-30,137.21,0.0,Card
25268,10922,2024-08-11,81.96,0.0,Apple Pay
25269,10922,2023-11-28,99.63,9.96,Google Pay
25270,10922,2024-05-29,150.46,0.0,Google Pay
25271,10922,2023-12-12,186.65,0.0,Card
25272,10922,2024-06-26,76.86,7.69,Google Pay
25273,10923,2023-05-10,234.15,23.42,Google Pay
25274,10923,2024-02-09,68.73,0.0,PayPal
25275,10923,2023-06-26,180.86,18.09,Apple Pay
25276,10924,2024-04-23,64.16,6.42,PayPal
25277,10924,2023-09-19,30.01,1.5,Google Pay
25278,10925,2023-05-26,150.99,0.0,Apple Pay
25279,10925,2024-01-23,62.39,0.0,PayPal
25280,10925,2023-09-13,68.44,6.84,Card
25281,10925,2024-01-06,13.83,0.69,Google Pay
25282,10926,2023-06-24,44.71,0.0,Apple Pay
25283,10927,2024-05-31,97.49,0.0,Card
25284,10927,2024-03-25,22.45,2.24,PayPal
25285,10928,2023-09-09,121.75,6.09,Apple Pay
25286,10928,2024-03-01,174.45,0.0,Google Pay
25287,10928,2024-06-02,196.47,29.47,Card
25288,10929,2023-10-28,25.01,1.25,Apple Pay
25289,10929,2023-07-02,95.81,0.0,Card
25290,10930,2024-08-05,210.13,21.01,PayPal
25291,10930,2024-05-04,105.69,0.0,PayPal
25292,10930,2024-06-18,147.67,7.38,Apple Pay
25293,10930,2024-01-31,37.96,1.9,Apple Pay
25294,10931,2023-08-20,196.15,19.62,Apple Pay
25295,10932,2024-04-14,13.68,0.68,Apple Pay
25296,10933,2023-10-23,100.36,5.02,Apple Pay
25297,10934,2024-04-15,96.02,0.0,Card
25298,10935,2024-07-25,117.39,0.0,PayPal
25299,10936,2024-04-19,69.28,0.0,Apple Pay
25300,10936,2024-02-11,67.07,6.71,Google Pay
25301,10936,2024-09-25,120.25,6.01,Google Pay
25302,10937,2024-08-20,40.94,4.09,PayPal
25303,10937,2024-10-06,54.09,0.0,Card
25304,10938,2024-10-05,128.92,19.34,Apple Pay
25305,10938,2024-01-23,50.86,2.54,Card
25306,10939,2024-04-23,220.33,0.0,Google Pay
25307,10939,2024-01-16,116.42,0.0,Card
25308,10940,2024-07-03,49.44,0.0,Google Pay
25309,10941,2023-12-26,226.38,0.0,PayPal
25310,10941,2023-07-30,161.21,0.0,Google Pay
25311,10942,2024-02-03,78.97,0.0,Apple Pay
25312,10942,2024-04-17,47.8,7.17,Google Pay
25313,10942,2023-12-18,143.74,7.19,Google Pay
25314,10943,2024-05-06,173.57,8.68,Apple Pay
25315,10944,2024-09-25,76.28,0.0,Apple Pay
25316,10944,2024-09-11,9.04,1.36,PayPal
25317,10944,2024-02-28,70.99,10.65,Google Pay
25318,10945,2024-04-26,74.83,0.0,Google Pay
25319,10945,2023-07-05,32.2,0.0,Card
25320,10945,2023-10-18,103.29,0.0,Apple Pay
25321,10946,2023-09-12,63.15,0.0,Card
25322,10947,2023-05-26,57.04,8.56,Card
25323,10947,2023-06-29,127.57,12.76,Google Pay
25324,10948,2024-10-26,100.76,5.04,PayPal
25325,10948,2024-05-29,275.93,13.8,Card
25326,10949,2024-01-14,179.52,0.0,Card
25327,10949,2024-03-03,49.2,0.0,Card
25328,10949,2023-07-01,53.47,0.0,Google Pay
25329,10950,2023-11-25,48.98,0.0,Google Pay
25330,10950,2024-05-25,64.59,0.0,PayPal
25331,10950,2023-07-28,85.54,8.55,PayPal
25332,10950,2024-02-01,27.62,0.0,PayPal
25333,10950,2024-02-11,51.88,0.0,Google Pay
25334,10951,2024-01-24,166.4,8.32,Google Pay
25335,10952,2023-10-20,52.74,0.0,Apple Pay
25336,10952,2024-02-25,125.58,0.0,Card
25337,10953,2024-02-03,37.64,0.0,PayPal
25338,10953,2023-12-24,8.99,0.9,Apple Pay
25339,10954,2024-04-23,55.24,0.0,Card
25340,10954,2023-12-03,103.64,0.0,PayPal
25341,10954,2023-11-15,27.98,0.0,Apple Pay
25342,10954,2023-10-14,53.89,5.39,Card
25343,10954,2024-06-07,28.61,0.0,PayPal
25344,10954,2024-01-02,72.87,0.0,Apple Pay
25345,10955,2023-03-17,78.87,0.0,PayPal
25346,10956,2023-05-26,150.28,7.51,Card
25347,10956,2024-01-04,181.9,18.19,Card
25348,10956,2023-11-28,101.38,0.0,Google Pay
25349,10957,2024-03-26,91.43,4.57,Apple Pay
25350,10958,2023-07-17,50.25,0.0,Apple Pay
25351,10958,2023-12-14,54.97,5.5,Apple Pay
25352,10959,2024-01-27,88.52,0.0,Google Pay
25353,10959,2024-07-08,64.0,0.0,Apple Pay
25354,10960,2023-12-25,99.44,4.97,Google Pay
25355,10961,2024-01-13,164.98,0.0,Apple Pay
25356,10961,2024-04-24,28.46,2.85,Apple Pay
25357,10961,2023-12-20,52.0,2.6,Apple Pay
25358,10962,2023-12-01,93.51,14.03,Google Pay
25359,10962,2024-05-19,164.16,0.0,Card
25360,10963,2023-12-18,116.83,17.52,Card
25361,10964,2023-12-24,44.17,4.42,PayPal
25362,10964,2024-01-11,74.9,0.0,Card
