order_item_id,order_id,product_category,quantity,unit_price
65303,21681,Electronics,1,69.11
65304,21681,Home,1,67.72
65305,21681,Electronics,1,14.31
65306,21681,Beauty,2,25.56
65307,21681,Electronics,2,1.0
65308,21682,Electronics,1,48.98
65309,21682,Electronics,2,1.0
65310,21683,Electronics,2,26.1
65311,21683,Sports,1,41.62
65312,21683,Beauty,2,32.98
65313,21684,Home,3,63.84
65314,21684,Beauty,1,22.65
65315,21684,Beauty,3,1.0
65316,21685,Accessories,2,42.49
65317,21685,Clothing,1,62.14
65318,21685,Home,3,46.9
65319,21685,Clothing,3,1.0
65320,21686,Accessories,1,91.31
65321,21686,Clothing,1,19.34
65322,21686,Accessories,1,74.07
65323,21686,Sports,3,1.0
65324,21687,Home,1,45.71
65325,21688,Home,3,8.94
65326,21688,Sports,3,70.86
65327,21688,Home,1,1.0
65328,21689,Sports,1,174.07
65329,21690,Sports,1,12.5
65330,21690,Accessories,3,30.46
65331,21690,Beauty,1,81.63
65332,21690,Sports,2,53.13
65333,21691,Home,3,8.66
65334,21692,Sports,3,62.14
65335,21692,Electronics,3,64.52
65336,21692,Beauty,2,1.0
65337,21693,Clothing,1,86.35
65338,21693,Beauty,2,1.0
65339,21694,Accessories,3,50.89
65340,21694,Beauty,1,1.0
65341,21695,Accessories,2,34.95
65342,21696,Home,3,24.28
65343,21697,Accessories,2,9.97
65344,21697,Home,1,89.06
65345,21697,Electronics,1,27.98
65346,21697,Home,2,33.98
65347,21697,Clothing,1,1.0
65348,21698,Home,1,75.06
65349,21698,Clothing,1,23.1
65350,21698,Beauty,3,1.0
65351,21699,Beauty,3,15.32
65352,21700,Accessories,3,47.96
65353,21700,Home,2,35.36
65354,21700,Electronics,3,17.67
65355,21701,Beauty,2,64.33
65356,21701,Clothing,2,38.15
65357,21701,Sports,2,62.85
65358,21701,Clothing,2,58.94
65359,21701,Beauty,1,1.0
65360,21702,Electronics,3,70.59
65361,21702,Home,2,32.24
65362,21702,Electronics,2,5.53
65363,21702,Sports,3,1.0
65364,21703,Home,2,6.83
65365,21703,Accessories,1,91.72
65366,21703,Electronics,3,12.69
65367,21703,Sports,2,82.87
65368,21703,Accessories,3,1.0
65369,21704,Sports,1,93.11
65370,21704,Clothing,3,72.11
65371,21704,Electronics,2,64.68
65372,21704,Beauty,1,1.0
65373,21705,Clothing,1,45.94
65374,21706,Accessories,3,76.2
65375,21707,Clothing,2,52.06
65376,21707,Sports,2,21.44
65377,21708,Clothing,1,57.05
65378,21708,Accessories,2,30.45
65379,21708,Sports,2,17.58
65380,21709,Electronics,3,44.62
65381,21710,Home,2,62.13
65382,21710,Electronics,3,9.23
65383,21711,Accessories,3,59.64
65384,21711,Clothing,1,29.2
65385,21711,Beauty,3,1.0
65386,21712,Beauty,1,41.55
65387,21713,Accessories,2,95.24
65388,21713,Home,3,28.94
65389,21713,Electronics,2,1.0
65390,21714,Beauty,2,58.54
65391,21714,Home,3,82.44
65392,21714,Sports,2,77.56
65393,21714,Beauty,2,1.0
65394,21715,Home,3,32.07
65395,21716,Accessories,1,35.91
65396,21716,Sports,1,30.51
65397,21716,Clothing,2,51.59
65398,21716,Sports,3,1.0
65399,21717,Clothing,2,76.51
65400,21717,Sports,2,92.67
65401,21717,Home,1,6.22
65402,21717,Accessories,3,57.84
65403,21717,Home,2,1.0
65404,21718,Home,2,70.41
65405,21718,Home,3,42.9
65406,21718,Accessories,1,90.48
65407,21718,Accessories,1,1.0
65408,21719,Clothing,3,6.99
65409,21719,Accessories,2,49.46
65410,21720,Beauty,3,89.79
65411,21720,Electronics,3,1.0
65412,21721,Beauty,2,36.37
65413,21721,Beauty,1,37.42
65414,21722,Beauty,1,60.0
65415,21722,Electronics,2,33.38
65416,21723,Accessories,1,88.41
65417,21723,Sports,3,46.79
65418,21723,Beauty,1,88.92
65419,21723,Clothing,1,1.0
65420,21724,Home,2,48.92
65421,21724,Sports,2,10.53
65422,21724,Sports,3,69.45
65423,21724,Clothing,3,29.54
65424,21724,Beauty,1,1.0
65425,21725,Beauty,2,71.77
65426,21725,Accessories,3,1.0
65427,21726,Clothing,2,30.48
65428,21726,Electronics,3,98.8
65429,21726,Sports,2,96.38
65430,21726,Accessories,3,1.0
65431,21727,Accessories,1,97.27
65432,21728,Beauty,1,80.53
65433,21728,Beauty,1,65.03
65434,21728,Beauty,1,91.44
65435,21728,Home,2,30.64
65436,21728,Beauty,3,1.0
65437,21729,Sports,1,70.52
65438,21729,Accessories,3,19.23
65439,21729,Home,1,1.0
65440,21730,Electronics,3,13.9
65441,21731,Beauty,1,67.19
65442,21732,Home,1,51.95
65443,21733,Electronics,3,52.88
65444,21733,Accessories,3,1.0
65445,21734,Beauty,3,51.01
65446,21734,Home,3,32.82
65447,21734,Accessories,1,70.05
65448,21734,Home,1,1.0
65449,21735,Electronics,1,5.44
65450,21735,Accessories,2,65.47
65451,21735,Accessories,2,15.74
65452,21735,Beauty,3,1.0
65453,21736,Accessories,1,59.3
65454,21736,Electronics,1,78.96
65455,21736,Clothing,3,1.0
65456,21737,Clothing,2,52.5
65457,21737,Home,2,72.33
65458,21737,Clothing,1,24.87
65459,21737,Accessories,3,70.44
65460,21737,Home,2,1.0
65461,21738,Sports,2,26.77
65462,21738,Electronics,1,6.58
65463,21738,Accessories,2,1.0
65464,21739,Electronics,1,80.58
65465,21739,Home,3,18.74
65466,21740,Beauty,1,66.6
65467,21741,Sports,1,80.8
65468,21742,Home,2,25.24
65469,21743,Beauty,3,29.85
65470,21743,Accessories,1,7.6
65471,21743,Electronics,2,12.55
65472,21744,Accessories,1,125.18
65473,21745,Beauty,3,40.34
65474,21745,Home,3,5.37
65475,21745,Clothing,2,59.17
65476,21746,Sports,2,60.77
65477,21746,Beauty,3,76.09
65478,21746,Beauty,1,8.42
65479,21746,Electronics,2,1.0
65480,21747,Electronics,1,77.51
65481,21747,Clothing,2,37.89
65482,21747,Clothing,1,65.82
65483,21747,Sports,2,59.5
65484,21747,Accessories,1,1.0
65485,21748,Home,3,98.7
65486,21748,Clothing,2,75.71
65487,21748,Electronics,3,94.05
65488,21748,Home,1,1.0
65489,21749,Accessories,3,81.0
65490,21749,Sports,2,22.67
65491,21749,Home,1,47.67
65492,21750,Electronics,2,47.14
65493,21750,Beauty,2,34.76
65494,21751,Home,3,81.57
65495,21751,Sports,3,30.59
65496,21751,Beauty,1,64.11
65497,21751,Electronics,2,1.0
65498,21752,Sports,1,75.97
65499,21752,Electronics,3,48.15
65500,21752,Home,3,16.74
65501,21752,Home,1,40.36
65502,21752,Electronics,3,4.62
65503,21753,Home,1,11.12
65504,21753,Sports,3,29.41
65505,21753,Accessories,3,67.49
65506,21754,Home,1,19.48
65507,21754,Home,3,56.59
65508,21755,Accessories,1,76.42
65509,21755,Clothing,1,89.1
65510,21755,Beauty,3,75.43
65511,21755,Home,3,58.6
65512,21755,Clothing,3,1.0
65513,21756,Electronics,2,69.3
65514,21756,Beauty,2,12.28
65515,21756,Clothing,1,95.57
65516,21757,Beauty,1,33.91
65517,21758,Home,2,28.98
65518,21758,Home,3,26.52
65519,21758,Clothing,2,1.0
65520,21759,Home,3,77.24
65521,21759,Sports,2,37.1
65522,21759,Clothing,1,18.13
65523,21759,Electronics,3,1.0
65524,21760,Home,2,46.18
65525,21760,Sports,2,86.44
65526,21760,Clothing,1,1.0
65527,21761,Beauty,3,71.92
65528,21761,Clothing,2,1.0
65529,21762,Clothing,2,23.11
65530,21762,Beauty,1,68.81
65531,21762,Electronics,2,36.54
65532,21762,Clothing,2,1.0
65533,21763,Sports,3,16.3
65534,21764,Beauty,3,22.4
65535,21765,Home,3,9.83
65536,21765,Sports,1,70.92
65537,21765,Sports,3,1.0
65538,21766,Home,1,95.1
65539,21766,Home,2,39.16
65540,21767,Sports,1,128.07
65541,21768,Home,1,64.26
65542,21768,Sports,2,21.86
65543,21768,Sports,3,11.98
65544,21768,Accessories,2,61.07
65545,21768,Clothing,3,1.0
65546,21769,Clothing,1,73.62
65547,21769,Electronics,1,7.71
65548,21769,Clothing,2,58.58
65549,21769,Home,3,61.38
65550,21769,Home,3,1.0
65551,21770,Accessories,3,9.2
65552,21770,Electronics,1,5.15
65553,21770,Accessories,1,21.1
65554,21771,Beauty,3,46.4
65555,21772,Sports,3,18.44
65556,21773,Home,2,15.6
65557,21773,Accessories,2,60.3
65558,21773,Beauty,2,64.58
65559,21773,Electronics,3,1.0
65560,21774,Beauty,2,82.31
65561,21774,Accessories,3,75.24
65562,21774,Beauty,1,1.0
65563,21775,Electronics,1,29.2
65564,21775,Clothing,2,74.75
65565,21775,Sports,1,55.44
65566,21775,Sports,1,59.93
65567,21775,Home,2,1.0
65568,21776,Sports,2,35.23
65569,21776,Sports,3,36.69
65570,21776,Sports,2,1.0
65571,21777,Accessories,3,91.39
65572,21777,Clothing,1,74.72
65573,21777,Sports,2,57.93
65574,21777,Electronics,2,32.16
65575,21777,Accessories,2,1.0
65576,21778,Sports,2,86.13
65577,21778,Home,3,17.5
65578,21778,Sports,1,59.87
65579,21778,Electronics,1,70.36
65580,21778,Accessories,2,1.0
65581,21779,Beauty,2,22.85
65582,21780,Home,2,10.63
65583,21780,Beauty,1,77.47
65584,21780,Beauty,2,48.95
65585,21780,Sports,1,6.36
65586,21780,Electronics,1,1.0
65587,21781,Clothing,1,29.47
65588,21781,Clothing,2,48.71
65589,21781,Electronics,2,98.55
65590,21781,Home,3,94.19
65591,21781,Sports,1,1.0
65592,21782,Beauty,2,99.18
65593,21782,Clothing,2,22.91
65594,21782,Beauty,1,1.0
65595,21783,Beauty,2,36.22
65596,21783,Beauty,3,1.0
65597,21784,Accessories,3,49.75
65598,21785,Beauty,1,91.12
65599,21785,Sports,3,31.2
65600,21785,Home,3,45.35
65601,21785,Sports,1,83.06
65602,21785,Accessories,1,1.0
65603,21786,Beauty,3,64.37
65604,21786,Home,2,71.34
65605,21786,Sports,3,42.35
65606,21786,Electronics,3,58.62
65607,21786,Electronics,2,1.0
65608,21787,Clothing,2,9.21
65609,21787,Sports,3,85.94
65610,21787,Beauty,3,1.0
65611,21788,Beauty,2,21.69
65612,21788,Accessories,3,29.94
65613,21789,Home,2,45.12
65614,21789,Home,2,85.85
65615,21789,Accessories,1,1.0
65616,21790,Sports,1,6.66
65617,21790,Electronics,2,88.66
65618,21790,Beauty,1,1.0
65619,21791,Beauty,2,52.19
65620,21791,Beauty,3,84.3
65621,21791,Home,2,34.05
65622,21791,Accessories,1,24.31
65623,21791,Clothing,3,1.0
65624,21792,Electronics,3,46.65
65625,21793,Home,1,9.3
65626,21793,Home,1,61.3
65627,21793,Accessories,3,48.77
65628,21793,Home,3,1.0
65629,21794,Home,1,39.91
65630,21794,Sports,3,4.26
65631,21795,Electronics,3,93.88
65632,21795,Home,1,94.25
65633,21795,Clothing,3,13.09
65634,21795,Beauty,3,1.0
65635,21796,Electronics,3,95.19
65636,21796,Sports,1,1.0
65637,21797,Clothing,2,50.5
65638,21797,Accessories,2,32.43
65639,21797,Clothing,1,73.58
65640,21797,Beauty,1,38.5
65641,21797,Electronics,1,1.0
65642,21798,Clothing,2,49.97
65643,21798,Accessories,1,7.58
65644,21799,Home,3,84.92
65645,21799,Home,1,75.49
65646,21799,Home,1,24.96
65647,21799,Accessories,1,1.0
65648,21800,Home,3,69.04
65649,21800,Electronics,1,39.02
65650,21800,Beauty,3,86.5
65651,21800,Clothing,1,1.0
65652,21801,Electronics,3,31.75
65653,21801,Accessories,3,88.86
65654,21801,Accessories,3,35.61
65655,21801,Clothing,1,1.0
65656,21802,Home,3,92.93
65657,21802,Clothing,1,54.51
65658,21802,Electronics,2,1.0
65659,21803,Beauty,1,51.48
65660,21803,Accessories,1,19.85
65661,21804,Sports,3,82.54
65662,21804,Beauty,3,88.24
65663,21804,Accessories,1,1.0
65664,21805,Clothing,3,34.06
65665,21805,Beauty,1,40.06
65666,21805,Sports,2,1.0
65667,21806,Clothing,2,82.55
65668,21807,Accessories,3,83.45
65669,21807,Home,2,1.0
65670,21808,Accessories,2,70.33
65671,21809,Electronics,1,56.7
65672,21809,Beauty,3,1.0
65673,21810,Home,2,34.29
65674,21810,Clothing,2,1.0
65675,21811,Clothing,3,54.16
65676,21811,Beauty,1,33.79
65677,21811,Home,2,1.0
65678,21812,Clothing,3,16.13
65679,21813,Home,3,35.22
65680,21813,Sports,2,31.85
65681,21813,Sports,1,1.0
65682,21814,Sports,1,53.58
65683,21814,Beauty,1,94.84
65684,21814,Beauty,3,43.92
65685,21814,Home,3,1.0
65686,21815,Clothing,1,54.88
65687,21815,Beauty,2,44.66
65688,21815,Clothing,2,8.01
65689,21815,Beauty,2,1.0
65690,21816,Sports,1,24.5
65691,21816,Clothing,2,14.99
65692,21817,Sports,2,79.38
65693,21817,Electronics,3,1.0
65694,21818,Accessories,1,81.84
65695,21818,Home,1,50.55
65696,21818,Home,2,1.0
65697,21819,Electronics,1,43.25
65698,21819,Home,1,38.95
65699,21819,Beauty,1,86.97
65700,21819,Home,2,70.56
65701,21819,Electronics,3,1.0
65702,21820,Accessories,2,81.76
65703,21820,Sports,3,74.75
65704,21820,Beauty,1,77.99
65705,21820,Sports,2,15.75
65706,21820,Clothing,1,1.0
65707,21821,Electronics,1,96.33
65708,21821,Accessories,2,12.78
65709,21821,Electronics,2,37.75
65710,21821,Clothing,1,9.23
65711,21821,Beauty,3,1.0
65712,21822,Sports,2,7.81
65713,21822,Accessories,3,83.26
65714,21822,Clothing,3,17.21
65715,21822,Electronics,1,1.0
65716,21823,Accessories,1,51.91
65717,21823,Clothing,1,82.53
65718,21823,Beauty,2,1.0
65719,21824,Accessories,1,41.25
65720,21825,Clothing,3,28.87
65721,21825,Electronics,2,64.01
65722,21825,Electronics,1,42.75
65723,21825,Home,3,61.19
65724,21825,Electronics,2,1.0
65725,21826,Accessories,2,82.88
65726,21826,Home,1,96.03
65727,21826,Sports,3,91.51
65728,21826,Beauty,1,1.0
65729,21827,Electronics,3,49.52
65730,21827,Accessories,2,99.97
65731,21827,Accessories,2,34.04
65732,21827,Sports,2,93.22
65733,21827,Electronics,1,1.0
65734,21828,Electronics,3,61.19
65735,21828,Beauty,3,33.07
65736,21828,Home,1,45.56
65737,21828,Beauty,3,65.26
65738,21828,Electronics,3,1.0
65739,21829,Home,3,77.76
65740,21829,Clothing,1,57.96
65741,21829,Electronics,1,1.0
65742,21830,Clothing,1,35.87
65743,21830,Clothing,3,1.0
65744,21831,Accessories,2,86.11
65745,21831,Accessories,1,47.52
65746,21831,Home,3,91.68
65747,21831,Electronics,3,1.0
65748,21832,Electronics,1,96.04
65749,21832,Electronics,2,91.43
65750,21832,Accessories,3,68.12
65751,21832,Home,3,94.37
65752,21832,Electronics,1,1.0
65753,21833,Home,3,44.87
65754,21833,Electronics,2,25.17
65755,21833,Beauty,2,22.68
65756,21833,Beauty,2,1.0
65757,21834,Electronics,1,53.16
65758,21835,Accessories,1,77.02
65759,21836,Clothing,2,52.16
65760,21836,Clothing,2,67.83
65761,21836,Sports,1,58.29
65762,21836,Beauty,1,89.18
65763,21836,Sports,1,1.0
65764,21837,Sports,1,55.58
65765,21837,Beauty,1,22.73
65766,21837,Sports,1,131.49
65767,21838,Accessories,2,4.66
65768,21839,Clothing,1,78.24
65769,21839,Clothing,1,74.36
65770,21839,Beauty,3,1.0
65771,21840,Electronics,1,7.02
65772,21840,Clothing,2,32.24
65773,21841,Sports,1,63.72
65774,21841,Accessories,3,96.2
65775,21841,Accessories,2,1.0
65776,21842,Home,2,59.84
65777,21843,Clothing,2,95.08
65778,21843,Electronics,2,1.0
65779,21844,Sports,1,50.27
65780,21844,Electronics,3,48.26
65781,21845,Home,3,73.18
65782,21845,Sports,2,72.19
65783,21845,Beauty,3,36.3
65784,21845,Beauty,2,1.0
65785,21846,Home,3,18.77
65786,21846,Clothing,2,70.03
65787,21846,Home,1,6.17
65788,21846,Accessories,3,16.34
65789,21846,Sports,2,1.0
65790,21847,Clothing,1,95.6
65791,21848,Accessories,3,6.01
65792,21848,Accessories,1,29.94
65793,21848,Electronics,1,58.32
65794,21848,Home,1,63.23
65795,21848,Sports,2,1.0
65796,21849,Electronics,2,65.91
65797,21849,Clothing,2,70.7
65798,21849,Sports,1,1.0
65799,21850,Clothing,2,13.97
65800,21850,Clothing,3,74.55
65801,21850,Home,2,1.0
65802,21851,Clothing,3,33.86
65803,21851,Sports,3,1.0
65804,21852,Accessories,3,39.68
65805,21852,Home,3,97.53
65806,21852,Sports,2,1.0
65807,21853,Home,3,41.75
65808,21853,Accessories,1,97.79
65809,21853,Beauty,1,85.58
65810,21853,Clothing,1,1.0
65811,21854,Home,3,98.77
65812,21854,Beauty,2,35.42
65813,21854,Beauty,2,1.0
65814,21855,Clothing,2,5.46
65815,21855,Accessories,3,82.0
65816,21855,Sports,1,46.33
65817,21855,Accessories,3,55.93
65818,21855,Beauty,1,1.0
65819,21856,Accessories,1,89.02
65820,21856,Sports,1,43.08
65821,21856,Clothing,2,67.13
65822,21856,Clothing,3,1.0
65823,21857,Clothing,3,90.63
65824,21857,Beauty,1,25.91
65825,21857,Home,1,35.59
65826,21857,Accessories,3,39.1
65827,21857,Home,3,1.0
65828,21858,Electronics,2,25.52
65829,21858,Accessories,3,26.81
65830,21859,Electronics,3,32.16
65831,21859,Beauty,1,1.0
65832,21860,Beauty,2,10.22
65833,21861,Accessories,2,46.19
65834,21861,Accessories,1,84.56
65835,21861,Beauty,2,52.12
65836,21861,Sports,3,1.0
65837,21862,Home,2,11.41
65838,21862,Home,2,62.02
65839,21862,Accessories,3,74.34
65840,21862,Home,2,41.94
65841,21862,Accessories,1,1.0
65842,21863,Electronics,3,15.12
65843,21863,Electronics,1,27.84
65844,21863,Electronics,2,33.48
65845,21864,Sports,2,21.65
65846,21864,Electronics,2,74.45
65847,21864,Home,2,99.78
65848,21864,Beauty,3,68.04
65849,21864,Electronics,3,1.0
65850,21865,Beauty,3,65.47
65851,21865,Accessories,1,73.86
65852,21865,Clothing,3,72.84
65853,21865,Sports,3,66.67
65854,21865,Clothing,1,1.0
65855,21866,Beauty,1,95.6
65856,21866,Beauty,2,92.24
65857,21866,Sports,1,70.16
65858,21866,Beauty,2,48.72
65859,21866,Home,3,1.0
65860,21867,Home,2,56.82
65861,21867,Home,3,1.0
65862,21868,Electronics,2,41.11
65863,21868,Electronics,3,5.38
65864,21868,Beauty,1,27.63
65865,21869,Sports,2,7.4
65866,21869,Home,1,58.12
65867,21870,Clothing,1,59.27
65868,21871,Home,1,14.29
65869,21871,Sports,3,14.24
65870,21872,Beauty,2,78.04
65871,21872,Sports,2,28.72
65872,21872,Sports,1,1.0
65873,21873,Accessories,1,127.73
65874,21874,Home,2,9.18
65875,21874,Home,3,22.43
65876,21874,Accessories,1,1.0
65877,21875,Beauty,1,84.65
65878,21875,Electronics,1,86.58
65879,21875,Clothing,2,1.0
65880,21876,Electronics,3,55.21
65881,21876,Home,3,26.98
65882,21876,Accessories,1,1.0
65883,21877,Home,1,93.56
65884,21877,Electronics,2,37.93
65885,21877,Accessories,2,1.0
65886,21878,Beauty,1,76.16
65887,21879,Home,3,52.11
65888,21879,Clothing,1,81.74
65889,21879,Home,2,70.23
65890,21879,Beauty,2,95.25
65891,21879,Electronics,3,1.0
65892,21880,Sports,3,93.33
65893,21880,Clothing,3,78.99
65894,21880,Electronics,2,50.91
65895,21880,Sports,3,1.0
65896,21881,Electronics,2,81.82
65897,21881,Accessories,2,6.68
65898,21881,Beauty,1,1.0
65899,21882,Clothing,3,28.99
65900,21883,Accessories,3,5.09
65901,21883,Beauty,3,64.62
65902,21883,Beauty,3,1.0
65903,21884,Clothing,3,46.16
65904,21884,Electronics,3,1.0
65905,21885,Clothing,2,49.69
65906,21886,Clothing,2,93.96
65907,21886,Sports,2,68.79
65908,21886,Beauty,1,70.71
65909,21886,Sports,2,1.0
65910,21887,Accessories,2,71.92
65911,21887,Clothing,2,61.0
65912,21887,Clothing,2,9.37
65913,21887,Sports,1,97.73
65914,21887,Accessories,1,1.0
65915,21888,Sports,1,92.49
65916,21888,Accessories,2,55.35
65917,21888,Beauty,3,21.44
65918,21888,Home,2,1.0
65919,21889,Beauty,1,63.92
65920,21889,Home,2,49.07
65921,21889,Home,1,1.0
65922,21890,Electronics,2,20.55
65923,21890,Sports,3,68.37
65924,21890,Home,2,95.23
65925,21890,Electronics,2,81.87
65926,21890,Electronics,1,1.0
65927,21891,Electronics,1,33.93
65928,21891,Beauty,2,5.02
65929,21892,Home,1,60.2
65930,21892,Beauty,3,1.0
65931,21893,Home,3,7.35
65932,21894,Electronics,3,13.48
65933,21895,Accessories,1,181.91
65934,21896,Sports,2,59.95
65935,21896,Home,1,34.26
65936,21897,Clothing,1,49.11
65937,21897,Clothing,1,73.55
65938,21897,Home,3,67.31
65939,21897,Accessories,3,1.0
65940,21898,Clothing,3,77.92
65941,21898,Clothing,1,44.07
65942,21898,Beauty,3,1.0
65943,21899,Clothing,3,67.0
65944,21899,Beauty,3,10.82
65945,21899,Beauty,2,83.23
65946,21899,Accessories,3,92.92
65947,21899,Sports,2,1.0
65948,21900,Electronics,2,53.26
65949,21900,Sports,3,18.89
65950,21900,Beauty,1,85.23
65951,21900,Home,1,1.0
65952,21901,Accessories,2,16.45
65953,21902,Sports,1,86.03
65954,21902,Sports,2,90.47
65955,21902,Home,3,22.68
65956,21902,Clothing,2,63.35
65957,21902,Home,2,1.0
65958,21903,Clothing,1,11.47
65959,21903,Accessories,1,29.43
65960,21904,Clothing,2,78.35
65961,21904,Sports,2,23.91
65962,21904,Beauty,2,1.0
65963,21905,Beauty,2,83.26
65964,21905,Home,1,80.05
65965,21905,Beauty,3,1.0
65966,21906,Clothing,1,18.76
65967,21906,Electronics,2,133.39
65968,21907,Home,1,95.55
65969,21907,Sports,1,85.05
65970,21907,Home,3,99.24
65971,21907,Accessories,3,19.25
65972,21907,Beauty,1,1.0
65973,21908,Accessories,1,66.32
65974,21908,Accessories,3,20.78
65975,21908,Home,2,75.27
65976,21908,Electronics,3,93.76
65977,21908,Electronics,2,1.0
65978,21909,Beauty,2,36.41
65979,21909,Clothing,2,64.0
65980,21909,Clothing,3,34.12
65981,21909,Beauty,3,29.35
65982,21909,Electronics,1,1.0
65983,21910,Sports,3,50.06
65984,21910,Sports,1,1.0
65985,21911,Home,2,94.51
65986,21911,Accessories,3,1.0
65987,21912,Clothing,2,70.52
65988,21912,Beauty,2,10.68
65989,21912,Sports,2,82.29
65990,21912,Beauty,3,40.04
65991,21912,Clothing,2,1.0
65992,21913,Home,1,31.92
65993,21914,Clothing,2,59.45
65994,21914,Home,3,10.93
65995,21914,Electronics,2,12.0
65996,21914,Clothing,1,41.17
65997,21914,Sports,3,1.0
65998,21915,Sports,1,93.75
65999,21915,Beauty,3,1.0
66000,21916,Beauty,1,34.48
66001,21916,Sports,2,75.51
66002,21916,Clothing,1,80.99
66003,21916,Beauty,1,1.0
66004,21917,Clothing,1,33.87
66005,21918,Beauty,1,98.89
66006,21918,Accessories,3,1.0
66007,21919,Sports,2,8.8
66008,21919,Clothing,1,92.4
66009,21919,Electronics,2,1.0
66010,21920,Sports,1,9.19
66011,21920,Sports,3,71.66
66012,21920,Home,2,82.59
66013,21920,Accessories,1,70.84
66014,21920,Electronics,1,1.0
66015,21921,Accessories,1,49.46
66016,21921,Sports,3,24.98
66017,21922,Electronics,3,98.57
66018,21922,Home,3,5.87
66019,21922,Accessories,2,1.0
66020,21923,Clothing,1,8.23
66021,21923,Home,3,78.91
66022,21923,Electronics,3,47.28
66023,21923,Accessories,3,68.85
66024,21923,Electronics,3,1.0
66025,21924,Accessories,2,49.06
66026,21924,Electronics,1,23.27
66027,21924,Home,2,87.64
66028,21924,Sports,1,1.0
66029,21925,Electronics,2,16.65
66030,21925,Clothing,3,24.76
66031,21926,Beauty,2,68.88
66032,21927,Sports,2,94.31
66033,21928,Accessories,3,43.24
66034,21928,Accessories,1,1.0
66035,21929,Accessories,2,56.1
66036,21930,Electronics,1,21.12
66037,21930,Accessories,2,63.0
66038,21930,Electronics,2,8.49
66039,21930,Accessories,2,27.26
66040,21930,Beauty,3,1.0
66041,21931,Home,3,28.33
66042,21931,Accessories,1,38.29
66043,21932,Home,3,47.49
66044,21933,Electronics,2,25.49
66045,21933,Accessories,2,25.21
66046,21933,Sports,3,23.75
66047,21933,Home,3,23.7
66048,21933,Beauty,2,1.0
66049,21934,Electronics,3,38.58
66050,21934,Clothing,2,68.6
66051,21934,Beauty,1,1.0
66052,21935,Home,1,24.24
66053,21935,Electronics,1,222.39
66054,21936,Beauty,2,39.49
66055,21936,Home,3,57.8
66056,21936,Home,3,1.0
66057,21937,Electronics,3,94.96
66058,21937,Electronics,1,39.59
66059,21937,Electronics,2,7.39
66060,21937,Clothing,1,82.96
66061,21937,Home,1,1.0
66062,21938,Beauty,2,56.19
66063,21938,Sports,3,74.04
66064,21938,Beauty,3,1.0
66065,21939,Home,3,13.32
66066,21939,Clothing,2,54.26
66067,21939,Home,3,1.0
66068,21940,Home,2,90.19
66069,21940,Sports,1,76.31
66070,21940,Clothing,3,18.95
66071,21940,Clothing,3,1.0
66072,21941,Sports,2,81.84
66073,21941,Clothing,1,1.0
66074,21942,Beauty,3,33.55
66075,21942,Beauty,1,48.08
66076,21942,Electronics,2,46.07
66077,21942,Home,2,97.82
66078,21942,Accessories,2,1.0
66079,21943,Sports,3,62.35
66080,21943,Beauty,1,88.25
66081,21943,Clothing,3,62.39
66082,21943,Clothing,2,74.11
66083,21943,Home,1,1.0
66084,21944,Clothing,2,57.21
66085,21944,Clothing,3,60.5
66086,21944,Electronics,3,43.29
66087,21944,Sports,3,1.0
66088,21945,Sports,1,83.48
66089,21945,Home,3,28.62
66090,21945,Sports,1,35.8
66091,21945,Clothing,3,21.27
66092,21946,Clothing,2,110.67
66093,21947,Home,3,98.89
66094,21947,Sports,3,1.0
66095,21948,Beauty,1,26.26
66096,21948,Sports,3,7.37
66097,21948,Sports,2,50.38
66098,21948,Sports,1,48.37
66099,21948,Electronics,3,1.0
66100,21949,Accessories,3,79.72
66101,21949,Clothing,3,30.72
66102,21949,Electronics,2,31.45
66103,21949,Beauty,2,32.54
66104,21949,Sports,1,1.0
66105,21950,Sports,1,56.3
66106,21950,Accessories,2,60.33
66107,21950,Electronics,1,62.89
66108,21950,Electronics,2,84.08
66109,21950,Beauty,2,1.0
66110,21951,Clothing,1,37.19
66111,21951,Beauty,1,94.73
66112,21951,Accessories,2,7.1
66113,21951,Beauty,1,1.0
66114,21952,Electronics,2,23.69
66115,21953,Electronics,3,55.33
66116,21953,Electronics,1,18.96
66117,21953,Clothing,3,1.0
66118,21954,Clothing,2,47.95
66119,21954,Home,2,1.0
66120,21955,Sports,2,82.22
66121,21955,Home,1,45.28
66122,21955,Electronics,1,15.16
66123,21956,Home,3,19.86
66124,21956,Home,3,5.75
66125,21956,Electronics,3,84.95
66126,21956,Sports,3,1.0
66127,21957,Home,1,31.86
66128,21957,Home,1,63.83
66129,21957,Clothing,1,58.23
66130,21957,Accessories,3,1.0
66131,21958,Clothing,1,16.03
66132,21958,Home,2,23.82
66133,21958,Sports,1,38.1
66134,21958,Accessories,3,6.47
66135,21959,Accessories,1,19.46
66136,21959,Accessories,2,9.89
66137,21959,Beauty,1,76.57
66138,21959,Home,1,40.08
66139,21960,Accessories,3,88.86
66140,21960,Electronics,3,58.52
66141,21960,Sports,2,1.0
66142,21961,Beauty,1,53.04
66143,21962,Accessories,2,40.94
66144,21963,Accessories,2,22.63
66145,21963,Clothing,3,55.43
66146,21963,Clothing,1,92.72
66147,21963,Home,3,54.35
66148,21963,Home,3,1.0
66149,21964,Home,2,42.17
66150,21964,Home,1,87.36
66151,21964,Electronics,3,13.77
